Flow Duration,Total Backward Packets,Label
177,2,BENIGN
142,2,BENIGN
142,2,BENIGN
298,2,BENIGN
259,2,BENIGN
266,3,BENIGN
54664,2,BENIGN
303,3,BENIGN
58179,2,BENIGN
382,3,BENIGN
63487,2,BENIGN
114339591,0,BENIGN
115327498,0,BENIGN
20920,2,BENIGN
77537,2,BENIGN
9012593,0,BENIGN
20920,2,BENIGN
9002942,0,BENIGN
91728,3,BENIGN
53507928,0,BENIGN
20663,2,BENIGN
116762254,24,BENIGN
15931091,20,BENIGN
5049720,2,BENIGN
962494,2,BENIGN
962454,2,BENIGN
99308,20,BENIGN
55771,3,BENIGN
147,2,BENIGN
116647502,16,BENIGN
116645696,16,BENIGN
117573003,76,BENIGN
20877,2,BENIGN
20889,2,BENIGN
48479,2,BENIGN
20894,2,BENIGN
20633,2,BENIGN
116904007,24,BENIGN
20824,2,BENIGN
20693,2,BENIGN
20662,2,BENIGN
46954,2,BENIGN
117786751,80,BENIGN
20829,2,BENIGN
20621,2,BENIGN
20696,2,BENIGN
20698,2,BENIGN
20882,2,BENIGN
108710777,56,BENIGN
144413,14,BENIGN
20850,2,BENIGN
45044,2,BENIGN
115940362,41,BENIGN
20757,2,BENIGN
116639223,32,BENIGN
20836,2,BENIGN
115854256,28,BENIGN
20824,2,BENIGN
20652,2,BENIGN
115838927,33,BENIGN
20722,2,BENIGN
60714,2,BENIGN
61381,2,BENIGN
20651,2,BENIGN
1,0,BENIGN
1,0,BENIGN
20735,2,BENIGN
110437906,56,BENIGN
20650,2,BENIGN
20649,2,BENIGN
60994,2,BENIGN
45010,2,BENIGN
20889,2,BENIGN
20889,2,BENIGN
20795,2,BENIGN
20795,2,BENIGN
40683,1,BENIGN
200,2,BENIGN
21226,2,BENIGN
20888,2,BENIGN
60501,2,BENIGN
20658,2,BENIGN
20810,2,BENIGN
21070,2,BENIGN
20681,2,BENIGN
280,3,BENIGN
54830,2,BENIGN
228,0,BENIGN
1,0,BENIGN
4,0,BENIGN
156,2,BENIGN
113488445,0,BENIGN
116006694,0,BENIGN
21153,2,BENIGN
20645,2,BENIGN
105265,2,BENIGN
2753,0,BENIGN
2310,0,BENIGN
828,0,BENIGN
1866,0,BENIGN
1953,0,BENIGN
478,0,BENIGN
2135,0,BENIGN
721,0,BENIGN
2164,0,BENIGN
1,0,BENIGN
1,0,BENIGN
1,0,BENIGN
1,0,BENIGN
1,0,BENIGN
1,0,BENIGN
1,0,BENIGN
1,0,BENIGN
1,0,BENIGN
3,0,BENIGN
3,0,BENIGN
1,0,BENIGN
1,0,BENIGN
2,0,BENIGN
2,0,BENIGN
2,0,BENIGN
3,0,BENIGN
3,0,BENIGN
1,0,BENIGN
155,2,BENIGN
2,0,BENIGN
2,0,BENIGN
1,0,BENIGN
0,0,BENIGN
2,0,BENIGN
147,2,BENIGN
1,0,BENIGN
1294,0,BENIGN
1450,0,BENIGN
1497,0,BENIGN
219,0,BENIGN
1,0,BENIGN
1,0,BENIGN
0,0,BENIGN
1,0,BENIGN
3,0,BENIGN
3,0,BENIGN
3,0,BENIGN
151,2,BENIGN
1,0,BENIGN
1,0,BENIGN
3,0,BENIGN
2,0,BENIGN
77449889,38,BENIGN
256,0,BENIGN
1,0,BENIGN
3,0,BENIGN
229,2,BENIGN
20780,2,BENIGN
1601582,45,BENIGN
261,0,BENIGN
1,0,BENIGN
3,0,BENIGN
2,0,BENIGN
274,5,BENIGN
53003,2,BENIGN
20909,2,BENIGN
20773,2,BENIGN
63771,2,BENIGN
1496669,0,BENIGN
418214,0,BENIGN
417877,0,BENIGN
8999529,0,BENIGN
82796107,0,BENIGN
593117,19,BENIGN
20649,2,BENIGN
20648,2,BENIGN
20895,2,BENIGN
589814,2,BENIGN
20796,2,BENIGN
25929487,19,BENIGN
25929543,12,BENIGN
20672,2,BENIGN
21013,2,BENIGN
25929244,12,BENIGN
25929182,30,BENIGN
20894,2,BENIGN
20627,2,BENIGN
20598,2,BENIGN
7182341,8,BENIGN
55621,3,BENIGN
55616,3,BENIGN
20592,2,BENIGN
20633,2,BENIGN
7156491,8,BENIGN
20873,2,BENIGN
20795,2,BENIGN
118,2,BENIGN
118,2,BENIGN
7117227,8,BENIGN
14340886,10,BENIGN
3155279,14,BENIGN
5163920,2,BENIGN
20688,2,BENIGN
20874,2,BENIGN
20875,2,BENIGN
20819,2,BENIGN
20805,2,BENIGN
25153718,20,BENIGN
20686,2,BENIGN
14341550,10,BENIGN
20730,2,BENIGN
20910,2,BENIGN
20629,2,BENIGN
24974373,79,BENIGN
24972303,12,BENIGN
20845,2,BENIGN
24970656,158,BENIGN
20860,2,BENIGN
20849,2,BENIGN
20608,2,BENIGN
20737,2,BENIGN
20909,2,BENIGN
2696145,26,BENIGN
10477813,39,BENIGN
20834,2,BENIGN
20835,2,BENIGN
20756,2,BENIGN
20754,2,BENIGN
20791,2,BENIGN
20639,2,BENIGN
24426803,12,BENIGN
20762,2,BENIGN
67873,7,BENIGN
20548,2,BENIGN
20792,2,BENIGN
20856,2,BENIGN
2,0,BENIGN
254,0,BENIGN
33441,2,BENIGN
20770,2,BENIGN
20879,2,BENIGN
20849,2,BENIGN
20948,2,BENIGN
20855,2,BENIGN
41779,4,BENIGN
24206642,15,BENIGN
5102024,13,BENIGN
20685,2,BENIGN
69231,13,BENIGN
70886,11,BENIGN
70056,11,BENIGN
20774,2,BENIGN
20668,2,BENIGN
20903,2,BENIGN
20915,2,BENIGN
20584,2,BENIGN
20790,2,BENIGN
21083,2,BENIGN
10108178,20,BENIGN
1,0,BENIGN
1,0,BENIGN
20790,2,BENIGN
1,0,BENIGN
18954,2,BENIGN
20524,2,BENIGN
13,0,BENIGN
58,2,BENIGN
2,0,BENIGN
24056990,28,BENIGN
81910,14,BENIGN
1,0,BENIGN
258,0,BENIGN
21365,2,BENIGN
20765,2,BENIGN
20830,2,BENIGN
20934,2,BENIGN
20842,2,BENIGN
20843,2,BENIGN
11094529,29,BENIGN
20588,2,BENIGN
20766,2,BENIGN
22955067,18,BENIGN
20688,2,BENIGN
20562,2,BENIGN
20751,2,BENIGN
22936852,34,BENIGN
20603,2,BENIGN
20601,2,BENIGN
20801,2,BENIGN
20635,2,BENIGN
20917,2,BENIGN
22808207,17,BENIGN
22808074,20,BENIGN
20868,2,BENIGN
20865,2,BENIGN
20688,2,BENIGN
20903,2,BENIGN
56905,12,BENIGN
5835223,8,BENIGN
55292,1,BENIGN
175,2,BENIGN
20757,2,BENIGN
19157585,19,BENIGN
20668,2,BENIGN
20835,2,BENIGN
1,0,BENIGN
3,0,BENIGN
2,0,BENIGN
20636,2,BENIGN
18921278,10,BENIGN
20621,2,BENIGN
20734,2,BENIGN
1,0,BENIGN
2,0,BENIGN
168,2,BENIGN
20866,2,BENIGN
338,3,BENIGN
21767,2,BENIGN
1,1,BENIGN
24481,2,BENIGN
288,3,BENIGN
21766,2,BENIGN
21466,1,BENIGN
1,0,BENIGN
1,0,BENIGN
229,2,BENIGN
2437,2,BENIGN
4,0,BENIGN
499765,0,BENIGN
172,2,BENIGN
114894141,60,BENIGN
21015,2,BENIGN
20765,2,BENIGN
2,1,BENIGN
20599,2,BENIGN
112738928,52,BENIGN
15752540,20,BENIGN
20638,2,BENIGN
5989133,2,BENIGN
5988441,2,BENIGN
44965,2,BENIGN
117960424,16,BENIGN
5968026,2,BENIGN
20660,2,BENIGN
20723,2,BENIGN
44979,2,BENIGN
20685,2,BENIGN
117976743,16,BENIGN
20666,2,BENIGN
20820,2,BENIGN
79942945,50,BENIGN
46906,2,BENIGN
47304,2,BENIGN
20632,2,BENIGN
20857,2,BENIGN
118903874,129,BENIGN
45297,2,BENIGN
45674,2,BENIGN
117880881,42,BENIGN
20660,2,BENIGN
20860,2,BENIGN
45637,2,BENIGN
20849,2,BENIGN
20984,2,BENIGN
118239911,26,BENIGN
20735,2,BENIGN
118195747,22,BENIGN
20645,2,BENIGN
47429,2,BENIGN
118176529,24,BENIGN
144190,14,BENIGN
20707,2,BENIGN
20849,2,BENIGN
5113859,8,BENIGN
79086622,74,BENIGN
20619,2,BENIGN
20947,2,BENIGN
146762,14,BENIGN
56129,2,BENIGN
46400,2,BENIGN
20625,2,BENIGN
1,0,BENIGN
3,0,BENIGN
2,0,BENIGN
1,0,BENIGN
41775,3,BENIGN
20657,2,BENIGN
20597,2,BENIGN
20818,2,BENIGN
117904398,239,BENIGN
21026,2,BENIGN
48265,2,BENIGN
20895,2,BENIGN
21284,2,BENIGN
20610,2,BENIGN
55616,2,BENIGN
116818436,24,BENIGN
20722,2,BENIGN
20676,2,BENIGN
20823,2,BENIGN
20986,2,BENIGN
21169,2,BENIGN
20808,2,BENIGN
20974,2,BENIGN
20760,2,BENIGN
20899,2,BENIGN
20895,2,BENIGN
55486,2,BENIGN
46165,2,BENIGN
117596667,14,BENIGN
20689,2,BENIGN
46791,2,BENIGN
20828,2,BENIGN
40858,1,BENIGN
55061,1,BENIGN
55396,1,BENIGN
199,2,BENIGN
160,2,BENIGN
185,2,BENIGN
1,0,BENIGN
209,2,BENIGN
67,0,BENIGN
21148,2,BENIGN
56054,2,BENIGN
20816,2,BENIGN
20879,4,BENIGN
59218,2,BENIGN
1666083,44,BENIGN
110,3,BENIGN
53730,2,BENIGN
291,3,BENIGN
54973,2,BENIGN
20668,2,BENIGN
20977,2,BENIGN
20711,2,BENIGN
20920,2,BENIGN
45885,2,BENIGN
21080,2,BENIGN
20805,2,BENIGN
45983,2,BENIGN
20659,2,BENIGN
20815,2,BENIGN
20619,2,BENIGN
20788,2,BENIGN
49656,2,BENIGN
114668579,0,BENIGN
113529507,0,BENIGN
21101,2,BENIGN
20781,2,BENIGN
9013278,0,BENIGN
21209,2,BENIGN
20749,2,BENIGN
60740,2,BENIGN
111423770,0,BENIGN
116877775,64,BENIGN
115591863,30,BENIGN
21066,2,BENIGN
20828,2,BENIGN
15679820,20,BENIGN
5050890,2,BENIGN
725428,2,BENIGN
707205,2,BENIGN
83961,2,BENIGN
20825,2,BENIGN
55889,3,BENIGN
36633,18,BENIGN
112,2,BENIGN
20717,2,BENIGN
118121101,16,BENIGN
118120732,16,BENIGN
20879,2,BENIGN
47395,2,BENIGN
44768,2,BENIGN
119075871,38,BENIGN
20640,2,BENIGN
118031526,113,BENIGN
20937,2,BENIGN
47997,2,BENIGN
20772,2,BENIGN
117520003,30,BENIGN
20757,2,BENIGN
20870,2,BENIGN
20872,2,BENIGN
47067,2,BENIGN
20828,2,BENIGN
117400145,254,BENIGN
20656,2,BENIGN
20812,2,BENIGN
20813,2,BENIGN
20648,2,BENIGN
20824,2,BENIGN
20824,2,BENIGN
20645,2,BENIGN
20815,2,BENIGN
20758,2,BENIGN
46019,2,BENIGN
44715,2,BENIGN
54515,2,BENIGN
41626,1,BENIGN
118,2,BENIGN
74425621,0,BENIGN
9014623,0,BENIGN
54128798,2,BENIGN
274,3,BENIGN
54722,2,BENIGN
91561,3,BENIGN
115376244,0,BENIGN
114908262,0,BENIGN
78764823,124,BENIGN
78791376,8,BENIGN
117985336,31,BENIGN
116024509,28,BENIGN
249,0,BENIGN
1,0,BENIGN
4,0,BENIGN
3,0,BENIGN
6016162,0,BENIGN
1184,0,BENIGN
915,0,BENIGN
297,0,BENIGN
452,0,BENIGN
1,0,BENIGN
1,0,BENIGN
1,0,BENIGN
2,0,BENIGN
265,0,BENIGN
174,2,BENIGN
2,0,BENIGN
3,0,BENIGN
4,0,BENIGN
2,0,BENIGN
3,0,BENIGN
1,0,BENIGN
1,0,BENIGN
3,0,BENIGN
2,0,BENIGN
20688,2,BENIGN
20629,2,BENIGN
21206,2,BENIGN
20814,2,BENIGN
110200930,30,BENIGN
20636,2,BENIGN
5950882,2,BENIGN
20702,2,BENIGN
117423627,26,BENIGN
20809,2,BENIGN
119450961,44,BENIGN
20900,2,BENIGN
20793,2,BENIGN
20763,2,BENIGN
20623,2,BENIGN
20650,2,BENIGN
20750,2,BENIGN
118129161,36,BENIGN
118129066,38,BENIGN
20858,2,BENIGN
20636,2,BENIGN
20629,2,BENIGN
20689,2,BENIGN
20699,2,BENIGN
61304692,26,BENIGN
20902,2,BENIGN
20832,2,BENIGN
20613,2,BENIGN
659263,14,BENIGN
115842206,32,BENIGN
20630,2,BENIGN
5520421,2,BENIGN
45199,2,BENIGN
634790,15,BENIGN
634398,2,BENIGN
45393,2,BENIGN
56289,3,BENIGN
7148577,8,BENIGN
93654,5,BENIGN
7152410,8,BENIGN
7151945,8,BENIGN
7151849,8,BENIGN
96,2,BENIGN
7288360,8,BENIGN
7249784,8,BENIGN
14341073,10,BENIGN
14340365,10,BENIGN
46193,2,BENIGN
7242277,8,BENIGN
5125441,2,BENIGN
47479,2,BENIGN
47062,2,BENIGN
45191,2,BENIGN
44812,2,BENIGN
117441649,34,BENIGN
117444410,37,BENIGN
117440212,219,BENIGN
117416210,22,BENIGN
48172,2,BENIGN
47398,2,BENIGN
118331412,84,BENIGN
143069,14,BENIGN
1,0,BENIGN
40994,1,BENIGN
45397,2,BENIGN
116847272,55,BENIGN
45790,2,BENIGN
47820,2,BENIGN
45321,2,BENIGN
46800,2,BENIGN
116750158,27,BENIGN
88165,10,BENIGN
88136,10,BENIGN
88137,10,BENIGN
49015,2,BENIGN
88078,10,BENIGN
88064,10,BENIGN
149353,14,BENIGN
46592,2,BENIGN
47637,2,BENIGN
58618,2,BENIGN
14341360,10,BENIGN
14327031,10,BENIGN
115504685,28,BENIGN
26731,5,BENIGN
26941,5,BENIGN
26624,5,BENIGN
26625,5,BENIGN
26578,5,BENIGN
115501941,28,BENIGN
115501707,30,BENIGN
109590149,104,BENIGN
45827,2,BENIGN
204,2,BENIGN
116572513,23,BENIGN
45320,2,BENIGN
1,0,BENIGN
117576595,66,BENIGN
57545,2,BENIGN
113566,12,BENIGN
112886,12,BENIGN
112277,16,BENIGN
111348,14,BENIGN
2,0,BENIGN
1,0,BENIGN
115343739,35,BENIGN
57036,2,BENIGN
1,0,BENIGN
26469,2,BENIGN
1,0,BENIGN
1,0,BENIGN
26844,2,BENIGN
1,0,BENIGN
26745,2,BENIGN
57581,2,BENIGN
45652,2,BENIGN
47705,2,BENIGN
44621,2,BENIGN
45510,2,BENIGN
60471629,24,BENIGN
115984347,28,BENIGN
28964,1,BENIGN
41691,1,BENIGN
83,2,BENIGN
154,2,BENIGN
55138,1,BENIGN
160,2,BENIGN
51562,2,BENIGN
112235,13,BENIGN
1,0,BENIGN
0,0,BENIGN
3,0,BENIGN
40951710,0,BENIGN
1,0,BENIGN
22779,2,BENIGN
116393258,60,BENIGN
20693,2,BENIGN
20697,2,BENIGN
46072,2,BENIGN
12520958,93,BENIGN
12526890,201,BENIGN
39484,2,BENIGN
68232,7,BENIGN
68418,7,BENIGN
1,0,BENIGN
176,0,BENIGN
33134,2,BENIGN
2,0,BENIGN
123,0,BENIGN
33522,2,BENIGN
11823559,93,BENIGN
11823144,123,BENIGN
11823034,93,BENIGN
11875195,75,BENIGN
118343770,36,BENIGN
116590667,30,BENIGN
117487780,32,BENIGN
15652640,41,BENIGN
20831,2,BENIGN
20885,2,BENIGN
478408,2,BENIGN
20854,2,BENIGN
482158,2,BENIGN
45897,2,BENIGN
48617,2,BENIGN
6016260,2,BENIGN
116631884,22,BENIGN
20679,2,BENIGN
20947,2,BENIGN
116631719,24,BENIGN
20668,2,BENIGN
20663,2,BENIGN
20624,2,BENIGN
20736,2,BENIGN
56725,3,BENIGN
7302772,8,BENIGN
7299431,8,BENIGN
7299172,8,BENIGN
55720,3,BENIGN
20608,2,BENIGN
20604,2,BENIGN
167454,10,BENIGN
20790,2,BENIGN
1775405,31,BENIGN
5517267,2,BENIGN
5517010,2,BENIGN
5516827,2,BENIGN
30052850,11,BENIGN
20667,2,BENIGN
97,2,BENIGN
86,2,BENIGN
20705,2,BENIGN
20629,2,BENIGN
45865,2,BENIGN
30053408,11,BENIGN
20778,2,BENIGN
45121,2,BENIGN
55809,3,BENIGN
110,2,BENIGN
116919331,16,BENIGN
20638,2,BENIGN
20824,2,BENIGN
116919162,16,BENIGN
20804,2,BENIGN
20790,2,BENIGN
20850,2,BENIGN
116889755,22,BENIGN
118891657,58,BENIGN
20636,2,BENIGN
117849351,231,BENIGN
20881,2,BENIGN
114109944,0,BENIGN
20910,2,BENIGN
20528,2,BENIGN
21470,2,BENIGN
117336476,68,BENIGN
47744,2,BENIGN
48081,2,BENIGN
20785,2,BENIGN
20669,2,BENIGN
46618,2,BENIGN
20611,2,BENIGN
117228516,54,BENIGN
20929,2,BENIGN
48879,2,BENIGN
20827,2,BENIGN
20668,2,BENIGN
45099,2,BENIGN
20812,2,BENIGN
14340595,10,BENIGN
20815,2,BENIGN
117016901,24,BENIGN
20908,2,BENIGN
20830,2,BENIGN
46016,2,BENIGN
20897,2,BENIGN
20841,2,BENIGN
20789,2,BENIGN
20643,2,BENIGN
20946,2,BENIGN
20948,2,BENIGN
44859,2,BENIGN
60388,2,BENIGN
44853,2,BENIGN
20693,2,BENIGN
20777,2,BENIGN
20887,2,BENIGN
20810,2,BENIGN
21105,2,BENIGN
44920,2,BENIGN
54861,1,BENIGN
54861,1,BENIGN
55118,1,BENIGN
40912,1,BENIGN
169,2,BENIGN
198,2,BENIGN
198,2,BENIGN
89,2,BENIGN
200,2,BENIGN
1,0,BENIGN
119,2,BENIGN
1,0,BENIGN
130,2,BENIGN
285,2,BENIGN
1,0,BENIGN
65,2,BENIGN
2,0,BENIGN
1,0,BENIGN
130,2,BENIGN
1,0,BENIGN
3,0,BENIGN
3,0,BENIGN
2,0,BENIGN
1,0,BENIGN
3,0,BENIGN
4,0,BENIGN
60511,2,BENIGN
104659,2,BENIGN
55074,2,BENIGN
308,3,BENIGN
54795,2,BENIGN
91875,1,BENIGN
144,2,BENIGN
91796,1,BENIGN
68,2,BENIGN
113799678,0,BENIGN
114104856,0,BENIGN
355,3,BENIGN
26482,2,BENIGN
276,3,BENIGN
26417,2,BENIGN
40914,1,BENIGN
68,2,BENIGN
1499086,0,BENIGN
420697,0,BENIGN
140839,0,BENIGN
20754,2,BENIGN
418583,0,BENIGN
301867,13,BENIGN
68500,1,BENIGN
132,2,BENIGN
29763,1,BENIGN
133,2,BENIGN
41121,1,BENIGN
41121,1,BENIGN
1,0,BENIGN
40923,1,BENIGN
40917,1,BENIGN
40912,1,BENIGN
178,2,BENIGN
158,2,BENIGN
159,2,BENIGN
161,2,BENIGN
161,2,BENIGN
162,2,BENIGN
55161892,12,BENIGN
28893,1,BENIGN
98,2,BENIGN
118092942,32,BENIGN
20610,2,BENIGN
1876482,41,BENIGN
291,5,BENIGN
53804,2,BENIGN
2287707,20,BENIGN
60676,2,BENIGN
118019145,296,BENIGN
78,0,BENIGN
41629,1,BENIGN
99,2,BENIGN
40922,1,BENIGN
110,2,BENIGN
116409655,64,BENIGN
775587,16,BENIGN
117568495,30,BENIGN
760462,2,BENIGN
788932,2,BENIGN
20638,2,BENIGN
45996,2,BENIGN
117552013,27,BENIGN
20874,2,BENIGN
55625,3,BENIGN
55505,3,BENIGN
129089,2,BENIGN
5290919,2,BENIGN
5290306,2,BENIGN
5289649,2,BENIGN
5289388,2,BENIGN
45479,2,BENIGN
20633,2,BENIGN
55700,3,BENIGN
119,2,BENIGN
89,2,BENIGN
133,2,BENIGN
55967,3,BENIGN
127,2,BENIGN
117585711,16,BENIGN
20771,2,BENIGN
80536234,50,BENIGN
20964,2,BENIGN
118526097,26,BENIGN
20644,2,BENIGN
118492259,85,BENIGN
20737,2,BENIGN
20797,2,BENIGN
47968,2,BENIGN
20705,2,BENIGN
193,0,BENIGN
1,0,BENIGN
2,0,BENIGN
2,0,BENIGN
20682,2,BENIGN
44462110,2,BENIGN
117980955,34,BENIGN
20876,2,BENIGN
45771,2,BENIGN
20861,2,BENIGN
20814,2,BENIGN
20812,2,BENIGN
20627,2,BENIGN
20933,2,BENIGN
117812317,21,BENIGN
20691,2,BENIGN
20671,2,BENIGN
20559,2,BENIGN
46575,2,BENIGN
55590,2,BENIGN
54742,2,BENIGN
5245378,10,BENIGN
20776,2,BENIGN
20776,2,BENIGN
111210567,68,BENIGN
79718182,72,BENIGN
20636,2,BENIGN
48251,2,BENIGN
20625,2,BENIGN
20917,2,BENIGN
117546151,242,BENIGN
20870,2,BENIGN
55390,2,BENIGN
20850,2,BENIGN
117478097,23,BENIGN
20882,2,BENIGN
55710,2,BENIGN
20908,2,BENIGN
20775,2,BENIGN
20773,2,BENIGN
20693,2,BENIGN
20830,2,BENIGN
20825,2,BENIGN
45391,2,BENIGN
45154,2,BENIGN
55233,2,BENIGN
20788,2,BENIGN
20788,2,BENIGN
1040,0,BENIGN
813,0,BENIGN
579,0,BENIGN
1,0,BENIGN
1,0,BENIGN
2,0,BENIGN
2,0,BENIGN
1,0,BENIGN
1,0,BENIGN
0,0,BENIGN
1,0,BENIGN
2,0,BENIGN
504,0,BENIGN
1905,0,BENIGN
1690,0,BENIGN
1313,0,BENIGN
1414,0,BENIGN
404,0,BENIGN
0,0,BENIGN
1,0,BENIGN
1,0,BENIGN
1,0,BENIGN
0,0,BENIGN
0,0,BENIGN
3,0,BENIGN
1,0,BENIGN
2,0,BENIGN
1,0,BENIGN
2,0,BENIGN
2,0,BENIGN
3,0,BENIGN
2,0,BENIGN
2,0,BENIGN
2,0,BENIGN
2,0,BENIGN
2,0,BENIGN
207,0,BENIGN
1,0,BENIGN
3,0,BENIGN
133,2,BENIGN
55552,1,BENIGN
55563,1,BENIGN
54905,1,BENIGN
55109,1,BENIGN
115,2,BENIGN
87,2,BENIGN
84,2,BENIGN
83,2,BENIGN
82871,1,BENIGN
147,2,BENIGN
1,0,BENIGN
2,0,BENIGN
240,2,BENIGN
21104,2,BENIGN
45713,2,BENIGN
20794,2,BENIGN
63871116,0,BENIGN
21081,2,BENIGN
20740,2,BENIGN
55093,2,BENIGN
7,0,BENIGN
113019146,0,BENIGN
114277559,0,BENIGN
20721,2,BENIGN
21057,2,BENIGN
50524,2,BENIGN
14,0,BENIGN
153,0,BENIGN
267,0,BENIGN
1,0,BENIGN
1,0,BENIGN
2,0,BENIGN
3,0,BENIGN
2,0,BENIGN
2,0,BENIGN
705,0,BENIGN
1,0,BENIGN
1,0,BENIGN
2,0,BENIGN
2,0,BENIGN
3,0,BENIGN
176,2,BENIGN
274,0,BENIGN
1,0,BENIGN
3,0,BENIGN
3,0,BENIGN
315,0,BENIGN
1,0,BENIGN
2,0,BENIGN
1,0,BENIGN
93417157,0,BENIGN
679603,22,BENIGN
20661,2,BENIGN
20847,2,BENIGN
524071,2,BENIGN
20903,2,BENIGN
20770,2,BENIGN
5792107,2,BENIGN
117302281,30,BENIGN
20644,2,BENIGN
117268782,44,BENIGN
20890,2,BENIGN
117268712,24,BENIGN
20596,2,BENIGN
20923,2,BENIGN
117009117,20,BENIGN
126302,11,BENIGN
127741,12,BENIGN
20705,2,BENIGN
20662,2,BENIGN
1,0,BENIGN
1,0,BENIGN
1234,2,BENIGN
36753,2,BENIGN
65920,2,BENIGN
65419,2,BENIGN
66102,2,BENIGN
20875,2,BENIGN
20898,2,BENIGN
21163,2,BENIGN
20841,2,BENIGN
20889,2,BENIGN
7189317,8,BENIGN
7189094,8,BENIGN
7188815,8,BENIGN
55724,3,BENIGN
64966,2,BENIGN
20911,2,BENIGN
20782,2,BENIGN
20842,2,BENIGN
20843,2,BENIGN
138,2,BENIGN
20632,2,BENIGN
20900,2,BENIGN
20761,2,BENIGN
20831,2,BENIGN
20684,2,BENIGN
21347,2,BENIGN
20862,2,BENIGN
20618,2,BENIGN
20795,2,BENIGN
20644,2,BENIGN
20679,2,BENIGN
20650,2,BENIGN
20841,2,BENIGN
104806,2,BENIGN
20599,2,BENIGN
20858,2,BENIGN
20917,2,BENIGN
84240,33,BENIGN
20598,2,BENIGN
7283313,8,BENIGN
20789,2,BENIGN
20845,2,BENIGN
20743,2,BENIGN
145272,12,BENIGN
116625822,28,BENIGN
20963,2,BENIGN
20882,2,BENIGN
20644,2,BENIGN
5101813,2,BENIGN
20890,2,BENIGN
20915,2,BENIGN
20857,2,BENIGN
20929,2,BENIGN
20908,2,BENIGN
20866,2,BENIGN
0,0,BENIGN
41707,2,BENIGN
14340944,10,BENIGN
117338729,18,BENIGN
20623,2,BENIGN
119396270,67,BENIGN
119360531,213,BENIGN
20682,2,BENIGN
20763,2,BENIGN
20823,2,BENIGN
118824406,82,BENIGN
10640400,30,BENIGN
20778,2,BENIGN
10535964,41,BENIGN
20861,2,BENIGN
20938,2,BENIGN
20854,2,BENIGN
68253,7,BENIGN
20631,2,BENIGN
116255750,30,BENIGN
20819,2,BENIGN
20874,2,BENIGN
1,0,BENIGN
248,0,BENIGN
33259,2,BENIGN
20892,2,BENIGN
20628,2,BENIGN
20840,2,BENIGN
20958,2,BENIGN
116506388,25,BENIGN
5025290,13,BENIGN
20576,2,BENIGN
20557,2,BENIGN
20547,2,BENIGN
20795,2,BENIGN
20641,2,BENIGN
20585,2,BENIGN
20758,2,BENIGN
117449227,36,BENIGN
222013,20,BENIGN
20587,2,BENIGN
20579,2,BENIGN
10117810,20,BENIGN
20734,2,BENIGN
20869,2,BENIGN
115884364,28,BENIGN
24935721,41,BENIGN
255,3,BENIGN
25233,2,BENIGN
116859303,28,BENIGN
10389225,17,BENIGN
5690514,8,BENIGN
20629,2,BENIGN
23930,2,BENIGN
20942,2,BENIGN
20956,2,BENIGN
20638,2,BENIGN
28670,2,BENIGN
54866,1,BENIGN
40945,1,BENIGN
112,2,BENIGN
164,2,BENIGN
1,0,BENIGN
12,0,BENIGN
1,0,BENIGN
20892,2,BENIGN
61038857,29,BENIGN
20855,2,BENIGN
20650,2,BENIGN
115746313,28,BENIGN
20785,2,BENIGN
20788,2,BENIGN
83509693,287,BENIGN
20832,2,BENIGN
69964,2,BENIGN
20535,2,BENIGN
20879,2,BENIGN
21343,2,BENIGN
82631,2,BENIGN
20719,2,BENIGN
82749020,3,BENIGN
0,0,BENIGN
4,0,BENIGN
226010,0,BENIGN
222,2,BENIGN
20664,2,BENIGN
20663,2,BENIGN
20663,2,BENIGN
20627,2,BENIGN
20915,2,BENIGN
20909,2,BENIGN
20816,2,BENIGN
20637,2,BENIGN
20790,2,BENIGN
46838,2,BENIGN
45683,2,BENIGN
46126,2,BENIGN
331,3,BENIGN
27847,2,BENIGN
1,1,BENIGN
25402,4,BENIGN
116954720,28,BENIGN
321,3,BENIGN
25727,2,BENIGN
357,3,BENIGN
25713,2,BENIGN
77960761,16,BENIGN
77986839,4,BENIGN
1008195,33,BENIGN
60401558,24,BENIGN
5531008,10,BENIGN
5530056,10,BENIGN
5521527,10,BENIGN
5513379,10,BENIGN
5504924,10,BENIGN
5496122,10,BENIGN
1,0,BENIGN
39258,2,BENIGN
76,2,BENIGN
1,0,BENIGN
1,0,BENIGN
2,0,BENIGN
1,0,BENIGN
1,0,BENIGN
1,0,BENIGN
2,0,BENIGN
2,0,BENIGN
2,0,BENIGN
1,0,BENIGN
1,0,BENIGN
1,0,BENIGN
1,0,BENIGN
2,0,BENIGN
3,0,BENIGN
40,0,BENIGN
2,0,BENIGN
3,0,BENIGN
40151,1,BENIGN
176,2,BENIGN
34703253,18,BENIGN
20682,2,BENIGN
20792,2,BENIGN
30211972,14,BENIGN
21237,2,BENIGN
56018,2,BENIGN
20885,2,BENIGN
846191,15,BENIGN
20806,2,BENIGN
832017,2,BENIGN
54352,2,BENIGN
20613,2,BENIGN
23527,2,BENIGN
5247393,2,BENIGN
5242712,2,BENIGN
5242206,2,BENIGN
5241655,2,BENIGN
5241214,2,BENIGN
5241102,2,BENIGN
7348966,8,BENIGN
7348793,8,BENIGN
7348638,8,BENIGN
7348202,8,BENIGN
20704,2,BENIGN
