Flow Duration,Total Fwd Packets,Label
116611616,26,BENIGN
116647236,36,BENIGN
20863,2,BENIGN
20969,2,BENIGN
48494,3,BENIGN
14340871,2,BENIGN
21029,2,BENIGN
20781,2,BENIGN
20880,2,BENIGN
1,2,BENIGN
40903,5,BENIGN
21047,2,BENIGN
21051,2,BENIGN
116447236,22,BENIGN
20854,2,BENIGN
117437999,28,BENIGN
20966,2,BENIGN
20969,2,BENIGN
20886,2,BENIGN
21391,2,BENIGN
21057,2,BENIGN
21038,2,BENIGN
21106,2,BENIGN
20841,2,BENIGN
79110,12,BENIGN
2,2,BENIGN
258,3,BENIGN
21388,1,BENIGN
40970,1,BENIGN
54989,1,BENIGN
54911,1,BENIGN
54903,1,BENIGN
54895,1,BENIGN
165,1,BENIGN
155,1,BENIGN
154,1,BENIGN
155,1,BENIGN
154,1,BENIGN
43007975,2,Portmap
1,2,BENIGN
6,2,BENIGN
2,2,BENIGN
93991,4,Portmap
778895,13,BENIGN
20906,2,BENIGN
21161,2,BENIGN
754113,7,BENIGN
20917,2,BENIGN
21184,2,BENIGN
46470,2,BENIGN
54520,2,BENIGN
23391,2,BENIGN
21022,2,BENIGN
65618,2,BENIGN
21054,2,BENIGN
47287,2,BENIGN
79541,2,BENIGN
20990,2,BENIGN
5303776,5,BENIGN
5299036,5,BENIGN
5298659,5,BENIGN
5297831,5,BENIGN
5297585,5,BENIGN
5297198,5,BENIGN
20906,2,BENIGN
7294829,2,BENIGN
7298372,2,BENIGN
7293884,2,BENIGN
7293762,2,BENIGN
55560,1,BENIGN
55588,1,BENIGN
7290482,2,BENIGN
7289827,2,BENIGN
7289503,2,BENIGN
45578,2,BENIGN
23176017,18,BENIGN
23144027,22,BENIGN
20818,2,BENIGN
20938,2,BENIGN
86,1,BENIGN
65,1,BENIGN
7160293,2,BENIGN
1069986,2,BENIGN
15152727,10,BENIGN
5048282,5,BENIGN
21081,2,BENIGN
21082,2,BENIGN
110139873,48,BENIGN
21090,2,BENIGN
117150820,30,BENIGN
117150502,28,BENIGN
117002830,22,BENIGN
21043,2,BENIGN
20912,2,BENIGN
116967851,24,BENIGN
20848,2,BENIGN
117983408,52,BENIGN
20879,2,BENIGN
20968,2,BENIGN
20995,2,BENIGN
20919,2,BENIGN
20835,2,BENIGN
117240957,32,BENIGN
20786,2,BENIGN
117235186,30,BENIGN
20885,2,BENIGN
20992,2,BENIGN
20913,2,BENIGN
20895,2,BENIGN
20784,2,BENIGN
66214,2,BENIGN
65517,2,BENIGN
20824,2,BENIGN
45818,2,BENIGN
65623,2,BENIGN
20827,2,BENIGN
21035,2,BENIGN
21056,2,BENIGN
21073,2,BENIGN
20980,2,BENIGN
20988,2,BENIGN
64660,2,BENIGN
71225,2,BENIGN
20856,2,BENIGN
45354,2,BENIGN
48026,2,BENIGN
24125,2,BENIGN
219,1,BENIGN
55098,1,BENIGN
40840,1,BENIGN
54847,1,BENIGN
55092,1,BENIGN
55000,1,BENIGN
54995,1,BENIGN
15146,1,BENIGN
54946,1,BENIGN
209,1,BENIGN
179,1,BENIGN
177,1,BENIGN
142,1,BENIGN
142,1,BENIGN
298,1,BENIGN
259,1,BENIGN
266,1,BENIGN
54664,1,BENIGN
303,1,BENIGN
58179,1,BENIGN
382,1,BENIGN
63487,1,BENIGN
114339591,52,BENIGN
115327498,39,BENIGN
20920,2,BENIGN
77537,2,BENIGN
9012593,6,BENIGN
13908311,27,Portmap
119250637,46,Portmap
4871172,32,Portmap
0,2,Portmap
1179,3,Portmap
219211,1,Portmap
20920,2,BENIGN
9002942,6,BENIGN
1447,1,Portmap
400687,1,Portmap
143265,4,Portmap
148814,4,Portmap
147869,4,Portmap
182,2,Portmap
91728,3,BENIGN
53507928,4,BENIGN
182,2,Portmap
118715,4,Portmap
92658,4,Portmap
149562,4,Portmap
148224,4,Portmap
20663,2,BENIGN
116762254,30,BENIGN
115322,4,Portmap
147431,4,Portmap
94282,4,Portmap
15931091,16,BENIGN
5049720,5,BENIGN
962494,7,BENIGN
962454,7,BENIGN
99308,3,BENIGN
55771,1,BENIGN
147,1,BENIGN
116647502,16,BENIGN
116645696,16,BENIGN
117573003,49,BENIGN
20877,2,BENIGN
20889,2,BENIGN
48479,2,BENIGN
20894,2,BENIGN
20633,2,BENIGN
116904007,20,BENIGN
20824,2,BENIGN
20693,2,BENIGN
20662,2,BENIGN
46954,2,BENIGN
117786751,90,BENIGN
20829,2,BENIGN
20621,2,BENIGN
20696,2,BENIGN
20698,2,BENIGN
20882,2,BENIGN
108710777,38,BENIGN
144413,14,BENIGN
20850,2,BENIGN
45044,2,BENIGN
115940362,40,BENIGN
20757,2,BENIGN
116639223,24,BENIGN
20836,2,BENIGN
115854256,31,BENIGN
20824,2,BENIGN
20652,2,BENIGN
115838927,38,BENIGN
20722,2,BENIGN
60714,2,BENIGN
61381,2,BENIGN
20651,2,BENIGN
1,2,BENIGN
1,2,BENIGN
20735,2,BENIGN
110437906,55,BENIGN
20650,2,BENIGN
20649,2,BENIGN
60994,2,BENIGN
45010,2,BENIGN
20889,2,BENIGN
20889,2,BENIGN
20795,2,BENIGN
20795,2,BENIGN
40683,1,BENIGN
200,1,BENIGN
21226,2,BENIGN
20888,2,BENIGN
60501,2,BENIGN
12505850,31,Portmap
20658,2,BENIGN
20810,2,BENIGN
21070,2,BENIGN
20681,2,BENIGN
280,1,BENIGN
54830,1,BENIGN
228,4,BENIGN
1,2,BENIGN
4,3,BENIGN
156,1,BENIGN
1580,1,Portmap
1341202,2,Portmap
113488445,52,BENIGN
350204,1,Portmap
116006694,39,BENIGN
21153,2,BENIGN
20645,2,BENIGN
105265,2,BENIGN
2753,4,BENIGN
2310,4,BENIGN
828,4,BENIGN
1866,4,BENIGN
1953,4,BENIGN
478,4,BENIGN
2135,4,BENIGN
721,4,BENIGN
2164,4,BENIGN
1,2,BENIGN
1,2,BENIGN
1,2,BENIGN
1,2,BENIGN
1,2,BENIGN
1,2,BENIGN
1,2,BENIGN
1,2,BENIGN
1,2,BENIGN
3,2,BENIGN
3,2,BENIGN
1,2,BENIGN
1,2,BENIGN
2,2,BENIGN
2,2,BENIGN
2,2,BENIGN
3,2,BENIGN
3,2,BENIGN
1,3,BENIGN
155,1,BENIGN
2,2,BENIGN
2,2,BENIGN
1,2,BENIGN
0,2,BENIGN
2,3,BENIGN
147,1,BENIGN
1,2,BENIGN
1294,4,BENIGN
1450,4,BENIGN
1497,4,BENIGN
219,4,BENIGN
1,2,BENIGN
1,2,BENIGN
0,2,BENIGN
1,2,BENIGN
3,2,BENIGN
3,2,BENIGN
3,3,BENIGN
151,1,BENIGN
1,2,BENIGN
1,2,BENIGN
3,2,BENIGN
2,2,BENIGN
77449889,32,BENIGN
117904208,42,Portmap
256,4,BENIGN
1,2,BENIGN
3,3,BENIGN
229,1,BENIGN
20780,2,BENIGN
1601582,32,BENIGN
261,4,BENIGN
1,2,BENIGN
3,2,BENIGN
2,2,BENIGN
274,1,BENIGN
53003,1,BENIGN
204,2,Portmap
20909,2,BENIGN
20773,2,BENIGN
63771,2,BENIGN
101545,4,Portmap
1496669,12,BENIGN
418214,6,BENIGN
417877,6,BENIGN
100869,4,Portmap
18728124,33,Portmap
8999529,6,BENIGN
82796107,12,BENIGN
593117,15,BENIGN
20649,2,BENIGN
20648,2,BENIGN
20895,2,BENIGN
589814,7,BENIGN
20796,2,BENIGN
25929487,22,BENIGN
25929543,16,BENIGN
20672,2,BENIGN
21013,2,BENIGN
25929244,16,BENIGN
25929182,26,BENIGN
20894,2,BENIGN
20627,2,BENIGN
20598,2,BENIGN
7182341,2,BENIGN
55621,1,BENIGN
55616,1,BENIGN
20592,2,BENIGN
20633,2,BENIGN
7156491,2,BENIGN
20873,2,BENIGN
20795,2,BENIGN
118,1,BENIGN
118,1,BENIGN
7117227,2,BENIGN
14340886,2,BENIGN
3155279,11,BENIGN
5163920,5,BENIGN
20688,2,BENIGN
20874,2,BENIGN
20875,2,BENIGN
20819,2,BENIGN
20805,2,BENIGN
25153718,22,BENIGN
20686,2,BENIGN
14341550,2,BENIGN
20730,2,BENIGN
20910,2,BENIGN
20629,2,BENIGN
24974373,58,BENIGN
24972303,16,BENIGN
20845,2,BENIGN
24970656,103,BENIGN
20860,2,BENIGN
20849,2,BENIGN
20608,2,BENIGN
20737,2,BENIGN
20909,2,BENIGN
2696145,21,BENIGN
10477813,30,BENIGN
20834,2,BENIGN
20835,2,BENIGN
20756,2,BENIGN
20754,2,BENIGN
20791,2,BENIGN
20639,2,BENIGN
24426803,18,BENIGN
20762,2,BENIGN
67873,6,BENIGN
20548,2,BENIGN
20792,2,BENIGN
20856,2,BENIGN
2,2,BENIGN
254,3,BENIGN
33441,1,BENIGN
20770,2,BENIGN
20879,2,BENIGN
20849,2,BENIGN
20948,2,BENIGN
20855,2,BENIGN
41779,4,BENIGN
24206642,18,BENIGN
5102024,14,BENIGN
20685,2,BENIGN
69231,16,BENIGN
70886,14,BENIGN
70056,14,BENIGN
20774,2,BENIGN
20668,2,BENIGN
20903,2,BENIGN
20915,2,BENIGN
20584,2,BENIGN
20790,2,BENIGN
21083,2,BENIGN
10108178,16,BENIGN
1,2,BENIGN
1,2,BENIGN
20790,2,BENIGN
1,2,BENIGN
18954,4,BENIGN
20524,5,BENIGN
13,3,BENIGN
58,1,BENIGN
2,2,BENIGN
24056990,24,BENIGN
81910,12,BENIGN
1,2,BENIGN
258,3,BENIGN
21365,1,BENIGN
20765,2,BENIGN
20830,2,BENIGN
20934,2,BENIGN
20842,2,BENIGN
20843,2,BENIGN
11094529,22,BENIGN
20588,2,BENIGN
20766,2,BENIGN
22955067,18,BENIGN
20688,2,BENIGN
20562,2,BENIGN
20751,2,BENIGN
22936852,34,BENIGN
20603,2,BENIGN
20601,2,BENIGN
20801,2,BENIGN
20635,2,BENIGN
20917,2,BENIGN
22808207,18,BENIGN
22808074,24,BENIGN
20868,2,BENIGN
20865,2,BENIGN
20688,2,BENIGN
20903,2,BENIGN
56905,3,BENIGN
5835223,10,BENIGN
55292,1,BENIGN
175,1,BENIGN
20757,2,BENIGN
19157585,21,BENIGN
20668,2,BENIGN
20835,2,BENIGN
1,2,BENIGN
3,2,BENIGN
2,2,BENIGN
20636,2,BENIGN
18921278,14,BENIGN
20621,2,BENIGN
20734,2,BENIGN
1,2,BENIGN
2,3,BENIGN
168,1,BENIGN
20866,2,BENIGN
338,1,BENIGN
21767,1,BENIGN
1,1,BENIGN
24481,3,BENIGN
288,1,BENIGN
21766,1,BENIGN
1534,1,Portmap
1533515,2,Portmap
418930,1,Portmap
132,2,Portmap
92251,4,Portmap
21466,1,BENIGN
1,2,BENIGN
1,2,BENIGN
229,1,BENIGN
2437,6,BENIGN
4,3,BENIGN
499765,4,BENIGN
172,1,BENIGN
146289,4,Portmap
114894141,59,BENIGN
21015,2,BENIGN
20765,2,BENIGN
2,1,BENIGN
20599,2,BENIGN
112738928,34,BENIGN
15752540,14,BENIGN
20638,2,BENIGN
5989133,5,BENIGN
5988441,5,BENIGN
44965,2,BENIGN
117960424,18,BENIGN
5968026,5,BENIGN
20660,2,BENIGN
121677,4,Portmap
20723,2,BENIGN
44979,2,BENIGN
20685,2,BENIGN
117976743,16,BENIGN
20666,2,BENIGN
20820,2,BENIGN
79942945,32,BENIGN
46906,2,BENIGN
47304,2,BENIGN
20632,2,BENIGN
20857,2,BENIGN
118903874,78,BENIGN
45297,2,BENIGN
45674,2,BENIGN
117880881,38,BENIGN
20660,2,BENIGN
20860,2,BENIGN
45637,2,BENIGN
20849,2,BENIGN
20984,2,BENIGN
118239911,24,BENIGN
20735,2,BENIGN
118195747,24,BENIGN
20645,2,BENIGN
47429,2,BENIGN
118176529,24,BENIGN
144190,16,BENIGN
20707,2,BENIGN
20849,2,BENIGN
5113859,10,BENIGN
79086622,54,BENIGN
20619,2,BENIGN
20947,2,BENIGN
146762,14,BENIGN
56129,2,BENIGN
46400,2,BENIGN
20625,2,BENIGN
1,2,BENIGN
3,2,BENIGN
2,2,BENIGN
1,2,BENIGN
41775,2,BENIGN
20657,2,BENIGN
20597,2,BENIGN
20818,2,BENIGN
117904398,142,BENIGN
21026,2,BENIGN
48265,2,BENIGN
20895,2,BENIGN
21284,2,BENIGN
20610,2,BENIGN
55616,2,BENIGN
116818436,24,BENIGN
20722,2,BENIGN
20676,2,BENIGN
20823,2,BENIGN
20986,2,BENIGN
21169,2,BENIGN
20808,2,BENIGN
20974,2,BENIGN
20760,2,BENIGN
20899,2,BENIGN
20895,2,BENIGN
55486,2,BENIGN
46165,2,BENIGN
117596667,14,BENIGN
20689,2,BENIGN
46791,2,BENIGN
20828,2,BENIGN
40858,1,BENIGN
55061,1,BENIGN
55396,1,BENIGN
199,1,BENIGN
160,1,BENIGN
185,1,BENIGN
1,2,BENIGN
209,5,BENIGN
67,3,BENIGN
21148,2,BENIGN
56054,2,BENIGN
20816,2,BENIGN
20879,4,BENIGN
59218,2,BENIGN
1666083,32,BENIGN
127,2,Portmap
110,1,BENIGN
53730,1,BENIGN
178,2,Portmap
291,1,BENIGN
54973,1,BENIGN
20668,2,BENIGN
20977,2,BENIGN
20711,2,BENIGN
20920,2,BENIGN
45885,2,BENIGN
21080,2,BENIGN
20805,2,BENIGN
45983,2,BENIGN
20659,2,BENIGN
20815,2,BENIGN
20619,2,BENIGN
20788,2,BENIGN
49656,2,BENIGN
114668579,56,BENIGN
5613131,31,Portmap
3,2,Portmap
3,2,Portmap
113529507,42,BENIGN
1323,1,Portmap
228763,1,Portmap
226840,4,Portmap
21101,2,BENIGN
20781,2,BENIGN
10716583,29,Portmap
9013278,6,BENIGN
161,2,Portmap
119158027,50,Portmap
1376,3,Portmap
661769,4,Portmap
150094,4,Portmap
21209,2,BENIGN
20749,2,BENIGN
60740,2,BENIGN
348632,1,Portmap
3,2,Portmap
4,2,Portmap
96283,4,Portmap
158558,4,Portmap
111423770,15,BENIGN
4545949,29,Portmap
105480,4,Portmap
92484,4,Portmap
1248,1,Portmap
265170,1,Portmap
91482,4,Portmap
116877775,40,BENIGN
115591863,30,BENIGN
21066,2,BENIGN
20828,2,BENIGN
15679820,16,BENIGN
5050890,5,BENIGN
725428,7,BENIGN
707205,7,BENIGN
83961,2,BENIGN
20825,2,BENIGN
55889,1,BENIGN
36633,3,BENIGN
112,1,BENIGN
20717,2,BENIGN
118121101,16,BENIGN
118120732,16,BENIGN
20879,2,BENIGN
47395,2,BENIGN
44768,2,BENIGN
119075871,30,BENIGN
20640,2,BENIGN
118031526,69,BENIGN
20937,2,BENIGN
47997,2,BENIGN
20772,2,BENIGN
117520003,24,BENIGN
20757,2,BENIGN
20870,2,BENIGN
20872,2,BENIGN
47067,2,BENIGN
20828,2,BENIGN
117400145,176,BENIGN
20656,2,BENIGN
20812,2,BENIGN
20813,2,BENIGN
20648,2,BENIGN
20824,2,BENIGN
20824,2,BENIGN
20645,2,BENIGN
20815,2,BENIGN
20758,2,BENIGN
46019,2,BENIGN
44715,2,BENIGN
54515,2,BENIGN
41626,1,BENIGN
118,1,BENIGN
74425621,8,BENIGN
9014623,6,BENIGN
15705576,29,Portmap
54128798,8,BENIGN
274,1,BENIGN
54722,1,BENIGN
123784,4,Portmap
91561,3,BENIGN
147159,4,Portmap
115376244,52,BENIGN
114908262,39,BENIGN
1380,1,Portmap
1416919,1,Portmap
803543,1,Portmap
1471992,2,Portmap
3008017,2,Portmap
5887957,2,Portmap
149641,4,Portmap
11776009,2,Portmap
120975,4,Portmap
78764823,124,BENIGN
78791376,8,BENIGN
117985336,38,BENIGN
116024509,31,BENIGN
249,4,BENIGN
1,2,BENIGN
4,2,BENIGN
3,2,BENIGN
6016162,18,BENIGN
1184,4,BENIGN
915,4,BENIGN
297,4,BENIGN
452,4,BENIGN
1,2,BENIGN
1,2,BENIGN
1,2,BENIGN
2,2,BENIGN
265,3,BENIGN
174,1,BENIGN
2,2,BENIGN
3,2,BENIGN
4,2,BENIGN
2,2,BENIGN
3,2,BENIGN
1,2,BENIGN
25087982,2,Portmap
117385374,44,Portmap
119,2,Portmap
88,2,Portmap
113,2,Portmap
1,2,BENIGN
3,2,BENIGN
2,2,BENIGN
90723,4,Portmap
109,2,Portmap
47103958,2,Portmap
20688,2,BENIGN
20629,2,BENIGN
21206,2,BENIGN
20814,2,BENIGN
110200930,32,BENIGN
20636,2,BENIGN
5950882,5,BENIGN
20702,2,BENIGN
117423627,32,BENIGN
20809,2,BENIGN
119450961,44,BENIGN
20900,2,BENIGN
20793,2,BENIGN
20763,2,BENIGN
20623,2,BENIGN
20650,2,BENIGN
20750,2,BENIGN
118129161,43,BENIGN
118129066,45,BENIGN
20858,2,BENIGN
20636,2,BENIGN
20629,2,BENIGN
20689,2,BENIGN
20699,2,BENIGN
61304692,27,BENIGN
20902,2,BENIGN
20832,2,BENIGN
20613,2,BENIGN
659263,18,BENIGN
115842206,35,BENIGN
20630,2,BENIGN
5520421,5,BENIGN
45199,2,BENIGN
634790,15,BENIGN
634398,7,BENIGN
45393,2,BENIGN
56289,1,BENIGN
7148577,2,BENIGN
93654,3,BENIGN
7152410,2,BENIGN
7151945,2,BENIGN
7151849,2,BENIGN
96,1,BENIGN
7288360,2,BENIGN
7249784,2,BENIGN
14341073,2,BENIGN
14340365,2,BENIGN
46193,2,BENIGN
7242277,2,BENIGN
5125441,5,BENIGN
47479,2,BENIGN
47062,2,BENIGN
45191,2,BENIGN
44812,2,BENIGN
117441649,34,BENIGN
117444410,36,BENIGN
117440212,140,BENIGN
117416210,26,BENIGN
48172,2,BENIGN
47398,2,BENIGN
118331412,66,BENIGN
143069,14,BENIGN
1,2,BENIGN
40994,2,BENIGN
45397,2,BENIGN
116847272,50,BENIGN
45790,2,BENIGN
47820,2,BENIGN
45321,2,BENIGN
46800,2,BENIGN
116750158,30,BENIGN
88165,11,BENIGN
88136,11,BENIGN
88137,11,BENIGN
49015,2,BENIGN
88078,11,BENIGN
88064,11,BENIGN
149353,16,BENIGN
46592,2,BENIGN
47637,2,BENIGN
58618,2,BENIGN
14341360,2,BENIGN
14327031,2,BENIGN
115504685,31,BENIGN
26731,3,BENIGN
26941,1,BENIGN
26624,3,BENIGN
26625,3,BENIGN
26578,3,BENIGN
115501941,31,BENIGN
115501707,33,BENIGN
109590149,68,BENIGN
45827,2,BENIGN
204,1,BENIGN
116572513,26,BENIGN
45320,2,BENIGN
1,2,BENIGN
117576595,68,BENIGN
57545,2,BENIGN
113566,14,BENIGN
112886,14,BENIGN
112277,17,BENIGN
111348,16,BENIGN
2,2,BENIGN
1,2,BENIGN
115343739,38,BENIGN
57036,2,BENIGN
1,2,BENIGN
26469,3,BENIGN
1,2,BENIGN
1,2,BENIGN
26844,5,BENIGN
1,2,BENIGN
26745,5,BENIGN
57581,2,BENIGN
45652,2,BENIGN
47705,2,BENIGN
44621,2,BENIGN
45510,2,BENIGN
60471629,31,BENIGN
115984347,31,BENIGN
28964,1,BENIGN
41691,1,BENIGN
83,1,BENIGN
154,1,BENIGN
55138,1,BENIGN
160,1,BENIGN
101200,4,Portmap
51562,2,BENIGN
112235,16,BENIGN
1,2,BENIGN
0,2,BENIGN
3,2,BENIGN
40951710,7,BENIGN
158040,4,Portmap
176,2,Portmap
161779,4,Portmap
1,2,BENIGN
22779,6,BENIGN
116393258,38,BENIGN
20693,2,BENIGN
20697,2,BENIGN
46072,2,BENIGN
12520958,92,BENIGN
12526890,180,BENIGN
181148,4,Portmap
39484,4,BENIGN
68232,6,BENIGN
68418,6,BENIGN
1,2,BENIGN
176,3,BENIGN
33134,1,BENIGN
2,2,BENIGN
123,3,BENIGN
33522,1,BENIGN
11823559,96,BENIGN
11823144,114,BENIGN
11823034,74,BENIGN
11875195,78,BENIGN
118343770,40,BENIGN
116590667,35,BENIGN
117487780,34,BENIGN
5645266,29,Portmap
15652640,24,BENIGN
20831,2,BENIGN
20885,2,BENIGN
478408,7,BENIGN
20854,2,BENIGN
482158,7,BENIGN
45897,2,BENIGN
48617,2,BENIGN
6016260,5,BENIGN
116631884,26,BENIGN
20679,2,BENIGN
20947,2,BENIGN
116631719,24,BENIGN
20668,2,BENIGN
20663,2,BENIGN
20624,2,BENIGN
20736,2,BENIGN
56725,1,BENIGN
7302772,2,BENIGN
7299431,2,BENIGN
7299172,2,BENIGN
55720,1,BENIGN
20608,2,BENIGN
20604,2,BENIGN
167454,11,BENIGN
20790,2,BENIGN
1775405,18,BENIGN
5517267,5,BENIGN
5517010,5,BENIGN
5516827,5,BENIGN
30052850,12,BENIGN
20667,2,BENIGN
97,1,BENIGN
86,1,BENIGN
20705,2,BENIGN
20629,2,BENIGN
45865,2,BENIGN
30053408,12,BENIGN
20778,2,BENIGN
45121,2,BENIGN
55809,1,BENIGN
110,1,BENIGN
116919331,16,BENIGN
20638,2,BENIGN
20824,2,BENIGN
116919162,16,BENIGN
20804,2,BENIGN
20790,2,BENIGN
20850,2,BENIGN
116889755,24,BENIGN
118891657,42,BENIGN
20636,2,BENIGN
117849351,135,BENIGN
20881,2,BENIGN
114109944,12,BENIGN
20910,2,BENIGN
20528,2,BENIGN
21470,2,BENIGN
117336476,52,BENIGN
47744,2,BENIGN
48081,2,BENIGN
20785,2,BENIGN
20669,2,BENIGN
46618,2,BENIGN
20611,2,BENIGN
117228516,44,BENIGN
20929,2,BENIGN
48879,2,BENIGN
20827,2,BENIGN
20668,2,BENIGN
45099,2,BENIGN
20812,2,BENIGN
14340595,2,BENIGN
20815,2,BENIGN
117016901,24,BENIGN
20908,2,BENIGN
20830,2,BENIGN
46016,2,BENIGN
20897,2,BENIGN
20841,2,BENIGN
20789,2,BENIGN
20643,2,BENIGN
20946,2,BENIGN
20948,2,BENIGN
44859,2,BENIGN
60388,2,BENIGN
44853,2,BENIGN
20693,2,BENIGN
20777,2,BENIGN
20887,2,BENIGN
20810,2,BENIGN
21105,2,BENIGN
44920,2,BENIGN
1261,1,Portmap
243475,1,Portmap
54861,1,BENIGN
54861,1,BENIGN
55118,1,BENIGN
40912,1,BENIGN
169,1,BENIGN
198,1,BENIGN
198,1,BENIGN
89,1,BENIGN
200,1,BENIGN
1,2,BENIGN
119,1,BENIGN
1,2,BENIGN
130,1,BENIGN
285,1,BENIGN
1,2,BENIGN
65,1,BENIGN
2,2,BENIGN
1,2,BENIGN
130,1,BENIGN
1,2,BENIGN
3,2,BENIGN
3,2,BENIGN
2,2,BENIGN
1,2,BENIGN
3,2,BENIGN
4,2,BENIGN
60511,2,BENIGN
104659,2,BENIGN
55074,2,BENIGN
308,1,BENIGN
54795,1,BENIGN
91875,1,BENIGN
144,1,BENIGN
91796,1,BENIGN
68,1,BENIGN
150,2,Portmap
148752,4,Portmap
113799678,56,BENIGN
114104856,42,BENIGN
4,2,Portmap
3,2,Portmap
1,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
355,1,BENIGN
26482,1,BENIGN
276,1,BENIGN
26417,1,BENIGN
100577,4,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
2,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
2,2,Portmap
3,2,Portmap
4,2,Portmap
3,2,Portmap
3,2,Portmap
2,2,Portmap
3,2,Portmap
3,2,Portmap
2,2,Portmap
2,2,Portmap
40914,1,BENIGN
68,1,BENIGN
1499086,12,BENIGN
420697,6,BENIGN
3,2,Portmap
3,2,Portmap
3,2,Portmap
2,2,Portmap
3,2,Portmap
3,2,Portmap
4,2,Portmap
4,2,Portmap
3,2,Portmap
2,2,Portmap
3,2,Portmap
2,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
2,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
1,2,Portmap
3,2,Portmap
2,2,Portmap
4,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
2,2,Portmap
1,2,Portmap
3,2,Portmap
2,2,Portmap
4,2,Portmap
1,2,Portmap
4,2,Portmap
2,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
2,2,Portmap
4,2,Portmap
2,2,Portmap
3,2,Portmap
2,2,Portmap
4,2,Portmap
3,2,Portmap
3,2,Portmap
2,2,Portmap
140839,10,BENIGN
20754,2,BENIGN
418583,6,BENIGN
301867,17,BENIGN
68500,1,BENIGN
132,1,BENIGN
118133755,54,Portmap
3,2,Portmap
2,2,Portmap
2,2,Portmap
2,2,Portmap
29763,1,BENIGN
133,1,BENIGN
41121,1,BENIGN
41121,1,BENIGN
1,2,BENIGN
40923,1,BENIGN
40917,1,BENIGN
40912,1,BENIGN
178,6,BENIGN
158,1,BENIGN
159,1,BENIGN
161,1,BENIGN
161,1,BENIGN
162,1,BENIGN
55161892,13,BENIGN
4,2,Portmap
1,2,Portmap
3,2,Portmap
1,2,Portmap
28893,1,BENIGN
98,1,BENIGN
118092942,24,BENIGN
3,2,Portmap
2,2,Portmap
3,2,Portmap
2,2,Portmap
3,2,Portmap
1,2,Portmap
20610,2,BENIGN
1876482,28,BENIGN
2,2,Portmap
2,2,Portmap
3,2,Portmap
1,2,Portmap
291,1,BENIGN
53804,1,BENIGN
4,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
2287707,20,BENIGN
60676,2,BENIGN
118019145,166,BENIGN
78,5,BENIGN
41629,1,BENIGN
99,1,BENIGN
139289,4,Portmap
6963841,19,Portmap
3,2,Portmap
2,2,Portmap
3,2,Portmap
2,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
1,2,Portmap
2,2,Portmap
3,2,Portmap
3,2,Portmap
2,2,Portmap
2,2,Portmap
2,2,Portmap
2,2,Portmap
3,2,Portmap
2,2,Portmap
3,2,Portmap
2,2,Portmap
2,2,Portmap
2,2,Portmap
935,1,Portmap
350347,1,Portmap
2,2,Portmap
2,2,Portmap
157483,4,Portmap
3,2,Portmap
2,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
1,2,Portmap
3,2,Portmap
1,2,Portmap
2,2,Portmap
1,2,Portmap
2,2,Portmap
2,2,Portmap
2,2,Portmap
2,2,Portmap
3,2,Portmap
94184,4,Portmap
40922,1,BENIGN
110,1,BENIGN
3,2,Portmap
1,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
2,2,Portmap
3,2,Portmap
2,2,Portmap
2,2,Portmap
3,2,Portmap
3,2,Portmap
3,2,Portmap
2,2,Portmap
3,2,Portmap
2,2,Portmap
116409655,42,BENIGN
3,2,Portmap
2,2,Portmap
2,2,Portmap
2,2,Portmap
172765,4,Portmap
3,2,Portmap
2,2,Portmap
2,2,Portmap
2,2,Portmap
2,2,Portmap
2,2,Portmap
2,2,Portmap
1,2,Portmap
775587,15,BENIGN
117568495,35,BENIGN
760462,7,BENIGN
788932,7,BENIGN
20638,2,BENIGN
45996,2,BENIGN
117552013,32,BENIGN
3,2,Portmap
2,2,Portmap
20874,2,BENIGN
55625,1,BENIGN
55505,1,BENIGN
129089,7,BENIGN
5290919,5,BENIGN
5290306,5,BENIGN
5289649,5,BENIGN
5289388,5,BENIGN
45479,2,BENIGN
20633,2,BENIGN
55700,1,BENIGN
119,1,BENIGN
89,1,BENIGN
133,1,BENIGN
55967,1,BENIGN
127,1,BENIGN
117585711,16,BENIGN
20771,2,BENIGN
80536234,36,BENIGN
20964,2,BENIGN
118526097,22,BENIGN
20644,2,BENIGN
118492259,54,BENIGN
2,2,Portmap
1,2,Portmap
20737,2,BENIGN
20797,2,BENIGN
